Mouse ID,Embedding
Day 14_Y8-3-L.png,"[ 1.1220496 ,  2.5631492 , -2.7547834 ,  3.634562  ,  0.851906  ,
 -0.06284764, -1.3005644 , -1.3917353 , -1.5104762 ,  0.0507712 ,
  1.0075773 ,  1.6012893 , -2.7059019 ,  0.17185359, -2.6980488 ,
 -0.98876256]"
Day 8_Y8-2-L.png,"[-0.413487  ,  1.8941584 , -1.0154943 ,  1.5520402 ,  1.1910249 ,
  0.12326771, -0.70867825,  0.02085721, -1.6842334 , -1.0212418 ,
  1.4467819 ,  0.7044302 , -1.381417  ,  0.10853393, -1.487477  ,
  0.13192041]"
Day 10_A8-3-R.png,"[-0.7326398 ,  2.8207462 , -1.2203716 ,  2.0503092 ,  2.231643  ,
  0.20601618, -0.8465471 ,  0.03721197, -2.8511686 , -1.6988555 ,
  2.1346042 ,  1.0009214 , -2.0148346 , -0.07218902, -2.3995135 ,
  0.5863793 ]"
Day 3_A8-3-R.png,"[-0.8333479 , -2.4353821 ,  1.969907  , -3.8176932 , -0.13212994,
  0.42926946,  1.1864874 ,  0.66629595,  1.4018993 , -0.39311394,
 -0.695093  , -0.9586857 ,  1.6553307 , -0.13373946,  2.4948878 ,
  0.7068788 ]"
Day 5_A8-5-R.png,"[-1.6653218 , -0.8937236 ,  1.4617727 , -3.6715815 ,  2.5391495 ,
  0.9680054 ,  0.50899476,  0.90914   , -1.3014878 , -2.7870846 ,
  1.6804569 ,  0.05048573,  0.12118731,  0.1206474 ,  1.2036858 ,
  1.1772002 ]"
Day 11_Y8-3-R.png,"[ 1.4232284 ,  2.685259  , -3.1203532 ,  3.8982217 ,  1.0693386 ,
 -0.01021782, -1.5658112 , -1.6685799 , -2.0971465 , -0.07488302,
  1.3152865 ,  2.1724846 , -3.0777378 ,  0.28219548, -3.1925795 ,
 -1.0625447 ]"
Day 2_Y8-3-R.png,"[ 1.3150829 , -4.2863593 ,  1.3138335 , -3.8058221 , -2.0316806 ,
  0.11447397,  1.3475682 ,  0.12603271,  2.894225  ,  1.6923342 ,
 -2.662764  , -0.9296485 ,  2.3613338 , -0.05075906,  3.019694  ,
 -0.17493775]"
Day 4_Y8-1-L.png,"[-2.6933424e+00, -1.7625918e+00,  3.1506054e+00, -4.0217900e+00,
 -1.5949570e-03,  1.8902354e-01,  1.0602949e+00,  2.1055527e+00,
  3.4181210e-01, -1.6810471e+00,  4.2844805e-01, -1.7311032e+00,
  2.7543964e+00,  1.7400597e-01,  3.2483623e+00,  1.2049588e+00]"
Day 6_Y8-2-L.png,"[-1.055355  , -0.7373536 ,  1.363208  , -1.6986965 ,  0.19439131,
  0.16089056,  0.5343959 ,  0.77044374,  0.555848  , -0.48982498,
  0.05301499, -0.76826674,  0.9915831 , -0.11039373,  1.2935421 ,
  0.3847505 ]"
Day 12_A8-4-L.png,"[ 0.7713297 ,  2.7462459 , -2.6256075 ,  3.3463333 ,  1.4420433 ,
  0.10456905, -1.4050777 , -1.1462461 , -2.3599513 , -0.62920964,
  1.6034044 ,  1.8172    , -2.8214564 ,  0.16704448, -3.0089355 ,
 -0.66397154]"
Day 15_Y8-2-L.png,"[ 2.0273268 ,  2.9552097 , -3.7428834 ,  4.4883103 ,  0.94485056,
 -0.01314518, -1.9417577 , -2.107785  , -2.3531508 ,  0.24882378,
  1.3493757 ,  2.4139047 , -3.5177627 ,  0.3431544 , -3.6621048 ,
 -1.5298227 ]"
Day 1_A8-4-L.png,"[ 0.77971226, -1.1144254 , -0.00393145,  0.1434601 , -1.8480763 ,
 -0.44200113,  0.2323904 , -0.33161733,  1.8500496 ,  1.6638006 ,
 -1.5230147 , -0.52991474,  0.9109353 , -0.02235724,  0.9119666 ,
 -0.61604434]"
Day 6_A8-3-L.png,"[ 0.17508052, -5.5822678 ,  2.9900043 , -6.9463334 , -1.460504  ,
  0.5423415 ,  1.7042186 ,  0.48230854,  3.1411736 ,  0.23465806,
 -2.4126852 , -1.4311467 ,  3.4461079 ,  0.04445577,  4.9807777 ,
  0.48759243]"
Day 15_A8-3-L.png,"[ 0.25251105,  2.5424016 , -1.8296136 ,  2.6460752 ,  1.5754613 ,
  0.19305621, -1.1087283 , -0.83439887, -2.1364813 , -0.85318536,
  1.7073321 ,  1.3236554 , -2.3494766 ,  0.04758412, -2.3808715 ,
 -0.49455327]"
Day 9_Y8-3-L.png,"[-0.7814102 ,  2.9050531 , -1.1327144 ,  2.1180167 ,  2.1428294 ,
  0.19248489, -0.87071925,  0.10878887, -2.8651636 , -1.7391052 ,
  2.246779  ,  0.89848745, -1.954745  , -0.04153923, -2.267927  ,
  0.5441016 ]"
Day 0_A8-3-R.png,"[ 1.1796063 , -5.5640445 ,  2.9684155 , -4.194813  , -4.5273767 ,
 -0.5530854 ,  2.1094015 ,  0.14498201,  5.736112  ,  3.5338185 ,
 -4.685859  , -2.599231  ,  4.689246  , -0.3735488 ,  4.649755  ,
 -0.27648517]"
Day 13_A8-3-R.png,"[-0.07458184,  2.3365068 , -1.4901676 ,  2.1678407 ,  1.7548977 ,
  0.2639184 , -0.9866069 , -0.685925  , -2.1300948 , -1.1301984 ,
  1.7152503 ,  1.1332287 , -2.1420336 , -0.00641946, -2.1253757 ,
 -0.15987986]"
Day 9_Y8-1-L.png,"[-0.779728  ,  2.6236827 , -0.8974426 ,  1.879891  ,  2.018091  ,
  0.18078434, -0.7599527 ,  0.12861297, -2.53775   , -1.5848019 ,
  1.9781593 ,  0.7689428 , -1.7467866 , -0.08961682, -2.071252  ,
  0.44447201]"
Day 8_A8-5-R.png,"[-1.017759  ,  1.6951023 , -0.25427014,  0.7702999 ,  1.6840688 ,
  0.25119284, -0.44135484,  0.3854762 , -1.7229619 , -1.5129558 ,
  1.6103443 ,  0.31219313, -1.081703  , -0.00816643, -1.0731727 ,
  0.41578814]"
Day 3_A8-5-L.png,"[-0.46875736, -4.577906  ,  2.6979299 , -6.7120833 ,  0.23292696,
  0.84852993,  1.485074  ,  0.72857726,  1.5199661 , -1.0950716 ,
 -1.0753208 , -1.015022  ,  2.416282  ,  0.12466526,  3.9682002 ,
  0.90984267]"
Day 4_Y8-3-L.png,"[-1.5402441 , -0.41600212,  1.5018088 , -1.6472462 ,  0.44473374,
  0.1596272 ,  0.35621297,  1.0259007 , -0.18289939, -1.0904697 ,
  0.56769085, -0.7449239 ,  0.99192345,  0.04537893,  1.2542136 ,
  0.56199706]"
Day 10_A8-5-L.png,"[-1.1216757 ,  2.2702842 , -0.5602305 ,  1.1871299 ,  1.946209  ,
  0.25009686, -0.5883291 ,  0.44665834, -2.4021957 , -1.8248627 ,
  2.0609674 ,  0.5792407 , -1.4134548 , -0.0089335 , -1.5492221 ,
  0.67044055]"
Day 2_Y8-1-R.png,"[-0.43114397, -2.1621277 ,  1.6987766 , -3.374964  ,  0.09568937,
  0.39325112,  0.95999604,  0.5412539 ,  1.1533245 , -0.2899027 ,
 -0.72770184, -0.7391858 ,  1.3231258 , -0.08998945,  2.2169294 ,
  0.45376232]"
Day 11_Y8-1-R.png,"[ 1.5203457 ,  2.7952557 , -3.306587  ,  4.0168242 ,  1.2536181 ,
  0.04205403, -1.6529894 , -1.7945782 , -2.3108578 , -0.16960566,
  1.4465767 ,  2.302621  , -3.2597969 ,  0.2768133 , -3.3566785 ,
 -1.1675295 ]"
Day 14_A8-4-R.png,"[-0.24658953,  2.8778996 , -1.8996332 ,  2.4513052 ,  2.1946735 ,
  0.27848724, -1.1480138 , -0.38496706, -2.712049  , -1.5467516 ,
  2.1762152 ,  1.3557696 , -2.5850387 ,  0.00429747, -2.6593914 ,
  0.02639902]"
Day 0_Y8-2-R.png,"[ 0.99855494, -3.724955  ,  1.7350999 , -2.2729776 , -3.7102878 ,
 -0.5787185 ,  1.3557646 ,  0.01533392,  4.5558205 ,  3.1415122 ,
 -3.6500335 , -1.8799773 ,  3.2940235 , -0.24933344,  3.176032  ,
 -0.65938115]"
Day 7_A8-4-R.png,"[-3.6140473 , -0.53119224,  3.4960375 , -4.0769615 ,  1.0828216 ,
  0.37074172,  1.2023352 ,  3.2390447 , -0.86785954, -2.8378456 ,
  1.5924398 , -1.9242508 ,  2.5302632 ,  0.00857119,  2.7054784 ,
  2.2435348 ]"
Day 13_Y8-2-R.png,"[ 1.2597167 ,  3.0050573 , -3.134807  ,  4.1524854 ,  1.1922699 ,
 -0.00600736, -1.5895954 , -1.7232239 , -2.2169464 , -0.22429946,
  1.4052589 ,  2.083636  , -3.2822244 ,  0.26749703, -3.3706014 ,
 -1.0137587 ]"
Day 9_A8-4-L.png,"[-0.52562606,  2.1748598 , -0.9534731 ,  1.6097598 ,  1.7457316 ,
  0.15580823, -0.6783535 , -0.06698253, -2.1748981 , -1.3052827 ,
  1.6609061 ,  0.79177445, -1.6010658 , -0.03530253, -1.8298514 ,
  0.41347846]"
Day 5_A8-3-R.png,"[-0.94200516, -2.5715413 ,  1.6294776 , -5.007762  ,  1.9521855 ,
  1.0711292 ,  0.7020833 ,  0.7346304 , -0.36582333, -2.0464067 ,
  0.5963505 ,  0.02330942,  0.69407386,  0.31670687,  2.2347398 ,
  0.73600745]"
Day 14_Y8-1-R.png,"[ 1.5880667 ,  2.7476964 , -3.4976015 ,  4.0642753 ,  0.97370845,
  0.03389029, -1.741363  , -1.8148059 , -2.2638476 ,  0.04000234,
  1.3557854 ,  2.2651694 , -3.2959757 ,  0.29446995, -3.4505684 ,
 -1.2744582 ]"
Day 7_Y8-1-R.png,"[-1.388193  ,  1.8547106 ,  0.04972152,  0.32944795,  1.9948276 ,
  0.23952486, -0.33160275,  0.7992351 , -2.1034553 , -2.046467  ,
  1.8956051 ,  0.21981286, -0.94712   , -0.06905694, -1.0660124 ,
  1.0262061 ]"
Day 2_A8-4-R.png,"[ 0.8456631 , -3.1808438 ,  1.3706297 , -2.8104126 , -1.761516  ,
  0.01411566,  1.2132142 , -0.05995216,  2.7978027 ,  1.6662208 ,
 -2.4074926 , -1.0790753 ,  2.0138872 , -0.24158637,  2.4548256 ,
 -0.18965717]"
Day 11_A8-4-R.png,"[ 0.38367838,  3.5351212 , -2.6603124 ,  3.7845812 ,  2.1283484 ,
  0.14778616, -1.4342673 , -1.0231533 , -3.2568376 , -1.1234674 ,
  2.1871803 ,  1.8403474 , -3.272805  ,  0.02718432, -3.5774693 ,
 -0.22970796]"
Day 5_Y8-2-R.png,"[-1.3392841 ,  0.43628135,  0.23007125, -1.6357543 ,  2.6302948 ,
  0.8210433 , -0.01726769,  0.54960537, -1.7659951 , -2.2935724 ,
  1.9408305 ,  0.52572984, -0.8770142 ,  0.03098771, -0.27245507,
  0.6478274 ]"
Day 1_Y8-3-L.png,"[ 0.10830464, -0.6396026 ,  0.23721729, -0.09926645, -1.2560033 ,
 -0.32409006,  0.19253886, -0.05686485,  1.2576076 ,  0.7497029 ,
 -0.8281946 , -0.5282962 ,  0.759041  ,  0.01153269,  0.8341506 ,
 -0.29757357]"
Day 15_A8-5-L.png,"[ 1.0716410e+00,  2.3676765e+00, -2.5168583e+00,  3.1553557e+00,
  9.6013790e-01,  9.3899574e-04, -1.4871324e+00, -1.3348330e+00,
 -2.0841415e+00, -2.6055777e-01,  1.3629814e+00,  1.7566302e+00,
 -2.5442951e+00,  2.8492510e-01, -2.6631606e+00, -8.9123374e-01]"
Day 12_Y8-3-L.png,"[ 1.1098591 ,  2.5396776 , -2.7298038 ,  3.5530488 ,  1.1924552 ,
  0.03041353, -1.3863987 , -1.3868116 , -1.9347887 , -0.16252059,
  1.1576414 ,  1.8425171 , -2.8353915 ,  0.21450703, -2.8559206 ,
 -0.8194365 ]"
Day 6_A8-5-L.png,"[-0.8674403 , -0.8288549 ,  1.3858489 , -1.7729342 , -0.13461487,
  0.0243945 ,  0.6685532 ,  0.64371955,  0.9084958 , -0.20919795,
 -0.19589739, -0.90185267,  1.0129781 , -0.13207272,  1.3397923 ,
  0.43520835]"
Day 12_Y8-1-L.png,"[ 1.8475778 ,  2.7195792 , -3.5280662 ,  4.1487308 ,  1.0385263 ,
  0.03800755, -1.7637048 , -2.0971959 , -2.207374  ,  0.19927825,
  1.2574301 ,  2.3581202 , -3.2951412 ,  0.2724336 , -3.3811572 ,
 -1.3824389 ]"
Day 1_Y8-1-L.png,"[-0.9074814 ,  0.72965455,  0.538527  ,  0.07568589,  0.33698153,
 -0.07343136,  0.05639316,  0.72656715, -0.47670147, -0.4692958 ,
  0.5595608 , -0.38665253,  0.14900237, -0.11073638, -0.07125553,
  0.49400517]"
Day 8_A8-3-R.png,"[-1.2498652 ,  1.2519056 ,  0.34411854,  0.12624007,  1.3805224 ,
  0.23321983, -0.07269914,  0.62457305, -1.1192198 , -1.3086214 ,
  1.2473906 , -0.14853628, -0.48101076, -0.15861157, -0.4905185 ,
  0.52633685]"
Day 10_Y8-2-L.png,"[ 0.2500371 ,  2.6174479 , -2.0409534 ,  2.9064524 ,  1.6035262 ,
  0.12389363, -1.1803353 , -0.76833624, -2.300591  , -0.92805094,
  1.6986084 ,  1.4407566 , -2.5061214 ,  0.14058003, -2.557542  ,
 -0.29120454]"
Day 4_A8-4-L.png,"[-1.5783945 , -1.3509419 ,  2.1590903 , -2.425393  , -0.53716874,
 -0.06829758,  0.7359915 ,  1.3954245 ,  0.8545707 , -0.61133695,
 -0.15204808, -1.290411  ,  2.0520601 ,  0.09274025,  2.2324646 ,
  0.60619366]"
Day 3_Y8-2-L.png,"[-0.1426245 , -1.7717544 ,  1.3670726 , -1.8873135 , -0.92914057,
 -0.00930683,  0.90418166,  0.37694564,  1.8579074 ,  0.8396327 ,
 -1.3232304 , -1.0234518 ,  1.4622126 , -0.22588703,  1.7185737 ,
  0.04135793]"
Day 13_A8-5-R.png,"[ 1.8412182 ,  2.4298193 , -3.2400334 ,  3.9600735 ,  0.713658  ,
 -0.06335549, -1.6844838 , -1.8814124 , -1.9859818 ,  0.3652979 ,
  1.1243554 ,  2.1766434 , -2.8680956 ,  0.30631593, -3.1158736 ,
 -1.2376308 ]"
Day 7_Y8-3-R.png,"[-1.3900282 ,  2.2825832 , -0.24072327,  0.8238374 ,  2.1850762 ,
  0.25267518, -0.47447905,  0.7086242 , -2.4937367 , -2.0925055 ,
  2.1156883 ,  0.4160966 , -1.263078  , -0.08655931, -1.5030439 ,
  0.96280545]"
Day 0_A8-5-R.png,"[-1.7769647 , -0.4199337 ,  2.046108  , -1.4351691 , -0.4483807 ,
 -0.16969767,  0.8488877 ,  1.7885253 ,  0.7627869 , -0.02690206,
 -0.19331637, -1.6542034 ,  1.9787431 , -0.23054287,  1.3604145 ,
  1.0921961 ]"
Day 14_Y8-3-R.png,"[ 1.5625635 ,  3.5159712 , -3.93123   ,  4.7574005 ,  1.4665031 ,
  0.05950493, -1.8634398 , -1.8728311 , -2.9021428 , -0.28279722,
  1.7988236 ,  2.4324174 , -3.9317157 ,  0.19273998, -4.0200343 ,
 -1.0293107 ]"
Day 8_Y8-2-R.png,"[-0.49820685,  1.5962672 , -0.6712619 ,  1.1589354 ,  1.3084729 ,
  0.20444953, -0.5655413 , -0.20553105, -1.3704822 , -1.0103408 ,
  1.3370216 ,  0.5144444 , -1.20666   , -0.08481406, -1.157131  ,
  0.0023688 ]"
Day 10_A8-3-L.png,"[-1.0474901 ,  2.5785246 , -0.59066045,  1.6176409 ,  2.1249053 ,
  0.22378702, -0.64764297,  0.22446565, -2.4778225 , -1.7394983 ,
  2.108092  ,  0.53147113, -1.6178311 , -0.13823248, -1.8974425 ,
  0.60824925]"
Day 3_A8-3-L.png,"[-1.4259943 , -1.0838196 ,  1.5823488 , -3.0114284 ,  1.433022  ,
  0.66480845,  0.7536623 ,  0.72677183, -0.20314424, -1.6435854 ,
  0.73161596, -0.38050392,  0.56999296, -0.05589026,  1.5090226 ,
  0.9049648 ]"
Day 8_A8-4-R.png,"[-1.2986416 ,  1.2025323 ,  0.37181082,  0.12497959,  1.2527517 ,
  0.1676694 , -0.11674486,  0.6952152 , -1.3142643 , -1.4320501 ,
  1.3276438 , -0.14631957, -0.3857629 , -0.07954948, -0.44665194,
  0.74138665]"
Day 4_A8-3-L.png,"[-2.5723743 , -1.5603334 ,  2.9553292 , -3.5603178 ,  0.0440534 ,
  0.16099441,  1.017806  ,  1.9592023 ,  0.5447745 , -1.4837742 ,
  0.22917908, -1.6374648 ,  2.4630098 ,  0.09147942,  2.893941  ,
  1.0564642 ]"
Day 14_A8-5-R.png,"[ 0.38978106,  2.8183415 , -2.3965116 ,  3.0443935 ,  2.0850325 ,
  0.27520773, -1.277583  , -0.9579805 , -2.5378652 , -0.9266561 ,
  1.8398137 ,  1.7164754 , -2.8403566 ,  0.0160692 , -2.9858615 ,
 -0.4333072 ]"
Day 0_Y8-3-R.png,"[ 0.84959435, -1.6795738 ,  0.4688778 , -0.8200997 , -1.522656  ,
 -0.24051945,  0.7004452 , -0.06898705,  2.369529  ,  1.7775434 ,
 -1.9768132 , -0.82673734,  1.194371  , -0.2558747 ,  1.2024351 ,
 -0.2694991 ]"
Day 7_A8-5-R.png,"[-1.586703  ,  1.6573752 ,  0.11113442,  0.15069343,  1.718073  ,
  0.3202915 , -0.3311129 ,  1.0342599 , -2.0531828 , -1.9960846 ,
  1.9883649 ,  0.11952678, -0.64688295,  0.06551512, -0.73846775,
  0.71661645]"
Day 13_Y8-3-R.png,"[ 2.089536  ,  2.825833  , -3.8114636 ,  4.4356337 ,  0.7768715 ,
 -0.01525518, -1.8926837 , -2.0961761 , -2.122542  ,  0.39306408,
  1.2218286 ,  2.3997593 , -3.4478302 ,  0.36074954, -3.5581114 ,
 -1.6429982 ]"
Day 15_Y8-1-L.png,"[ 2.4285226 ,  2.9300082 , -4.0866075 ,  4.9038887 ,  0.8236722 ,
 -0.09233089, -2.068596  , -2.4966767 , -2.274407  ,  0.6770097 ,
  1.1774286 ,  2.7301626 , -3.519362  ,  0.42632592, -3.843406  ,
 -1.6822348 ]"
Day 6_Y8-1-L.png,"[-1.5002006 ,  0.8685113 ,  0.99858606, -0.43180683,  0.95745844,
  0.07549286,  0.1425159 ,  1.0539374 , -0.8307403 , -1.2060877 ,
  1.0668701 , -0.55793107,  0.26083508, -0.1410303 ,  0.02611726,
  0.9387791 ]"
Day 3_A8-4-L.png,"[ 1.6903719 , -3.803912  ,  1.7123888 , -2.1184242 , -3.7418654 ,
 -0.63006663,  1.6096841 , -0.3364387 ,  4.8402934 ,  3.773453  ,
 -4.092755  , -1.7666742 ,  3.0276473 , -0.32120088,  2.8688107 ,
 -0.8473493 ]"
Day 4_Y8-2-L.png,"[ 3.8912458 , -8.43134   ,  2.5384004 , -2.988043  , -9.780111  ,
 -1.9736658 ,  2.5203009 , -1.0698079 , 10.033917  ,  7.934643  ,
 -8.823754  , -3.4989269 ,  6.946519  , -0.04771796,  6.723065  ,
 -2.0907524 ]"
Day 10_A8-4-L.png,"[-0.9836851 ,  2.6493514 , -0.7155439 ,  1.6278437 ,  2.1335778 ,
  0.20526224, -0.72368723,  0.16978104, -2.6732285 , -1.8478738 ,
  2.1806707 ,  0.73359007, -1.7109311 , -0.05227499, -2.0070026 ,
  0.66135657]"
Day 6_Y8-3-L.png,"[-0.36749992, -0.50395596,  0.8631557 , -0.6358388 , -0.8114465 ,
 -0.25563902,  0.34128794,  0.46367022,  1.005615  ,  0.42781386,
 -0.39711177, -0.76714414,  0.96995187, -0.00810748,  0.90413016,
  0.26545995]"
Day 12_A8-5-L.png,"[-0.38001955,  3.1090531 , -1.5799088 ,  2.6659229 ,  2.4032688 ,
  0.18184142, -0.9739977 , -0.30194086, -3.0263305 , -1.5133886 ,
  2.1338608 ,  1.3139087 , -2.4749959 , -0.12188873, -2.7642505 ,
  0.36470577]"
Day 15_Y8-3-L.png,"[ 2.0409856e+00,  2.5524390e+00, -3.5832016e+00,  4.4563336e+00,
  6.9776291e-01, -2.5411928e-03, -1.7474717e+00, -1.9750451e+00,
 -1.7258383e+00,  6.1222363e-01,  9.3371320e-01,  2.1803975e+00,
 -3.3046470e+00,  2.6334217e-01, -3.2464981e+00, -1.7473086e+00]"
Day 1_A8-5-L.png,"[ 1.5174565 , -3.49638   ,  1.3016747 , -1.2928458 , -4.383231  ,
 -0.93738335,  1.1126553 , -0.33861   ,  4.728467  ,  3.8537147 ,
 -3.8404126 , -1.7856541 ,  3.068039  , -0.19386956,  2.9006274 ,
 -0.8483663 ]"
Day 13_Y8-1-R.png,"[ 2.0295827e+00,  2.4015417e+00, -3.4726989e+00,  4.0967875e+00,
  6.1082619e-01, -3.7527364e-04, -1.6958647e+00, -2.0644941e+00,
 -1.7188777e+00,  5.2447504e-01,  9.4721925e-01,  2.2161005e+00,
 -3.1571350e+00,  2.9636860e-01, -3.1842670e+00, -1.6574830e+00]"
Day 0_Y8-1-R.png,"[ 0.43164054, -2.7764988 ,  1.7792422 , -1.8663689 , -2.8188906 ,
 -0.5026307 ,  1.2182583 ,  0.39245063,  3.5321999 ,  2.405339  ,
 -2.802609  , -1.831967  ,  2.9026706 , -0.3519653 ,  2.5482328 ,
 -0.29598594]"
Day 9_A8-3-L.png,"[-0.6777844 ,  2.8293757 , -1.2146852 ,  2.0590863 ,  2.1614225 ,
  0.21644744, -0.9200406 , -0.02534141, -2.744932  , -1.7719556 ,
  2.2095582 ,  0.9596001 , -2.073964  , -0.02460332, -2.310592  ,
  0.46644711]"
Day 5_A8-4-R.png,"[-1.4755986 , -1.8781322 ,  1.8362681 , -4.052619  ,  1.3843415 ,
  0.7752512 ,  0.92198765,  0.9420832 , -0.03010017, -1.8653415 ,
  0.5983221 , -0.53308475,  0.88631284, -0.02204534,  2.099305  ,
  1.0586394 ]"
Day 11_Y8-2-R.png,"[ 1.9665728 ,  2.9644415 , -3.7439969 ,  4.5340424 ,  1.0144477 ,
 -0.022313  , -1.919919  , -2.0626175 , -2.5398383 ,  0.10763072,
  1.4194592 ,  2.5179002 , -3.5015001 ,  0.31673726, -3.6942325 ,
 -1.2163264 ]"
Day 2_Y8-2-R.png,"[-0.37636048, -4.7904835 ,  2.9670653 , -6.6712575 , -0.87558174,
  0.50604564,  1.8971196 ,  0.7023626 ,  2.487866  , -0.06451093,
 -1.6963907 , -1.4636468 ,  3.0929081 , -0.05475632,  4.3415556 ,
  0.97561646]"
Day 9_Y8-2-L.png,"[-2.250261  ,  1.4066552 ,  1.1298506 , -0.6878939 ,  1.8405294 ,
  0.25236666,  0.0970775 ,  1.6438314 , -2.0642595 , -2.3200672 ,
  1.982882  , -0.4654531 ,  0.14504106, -0.05718146, -0.12075152,
  1.533117  ]"
Day 11_A8-3-R.png,"[-0.46176386,  3.0767264 , -1.4616303 ,  2.4871986 ,  2.2224574 ,
  0.17078458, -1.0122898 , -0.2327231 , -2.9482894 , -1.655909  ,
  2.2033107 ,  1.170372  , -2.324924  , -0.06595426, -2.6640785 ,
  0.41332015]"
Day 2_A8-3-R.png,"[ 0.04081806, -2.2735822 ,  1.3626399 , -2.7411907 , -0.471609  ,
  0.25005996,  1.0640448 ,  0.20230666,  1.7131987 ,  0.529913  ,
 -1.1462153 , -0.8291142 ,  1.4235755 , -0.22287232,  1.8802679 ,
  0.1894141 ]"
Day 5_Y8-1-R.png,"[-0.47965443, -0.993001  ,  0.31753093, -2.1576424 ,  1.8730496 ,
  0.7826443 ,  0.14913708,  0.20568323, -0.5418977 , -1.3108613 ,
  0.73147964,  0.4834974 , -0.33498928,  0.18522033,  0.6967367 ,
 -0.00458277]"
Day 13_A8-4-R.png,"[-0.5004357 ,  2.550076  , -1.173948  ,  1.9751172 ,  1.7870319 ,
  0.20673078, -0.98134243, -0.03596454, -2.5108213 , -1.5656401 ,
  2.07739   ,  0.9776517 , -1.9135121 ,  0.10354994, -2.0850706 ,
  0.12439054]"
Day 7_Y8-2-R.png,"[-0.5884161 ,  2.9871333 , -1.3068705 ,  2.3321145 ,  2.497951  ,
  0.2827242 , -0.7681819 , -0.27500248, -2.6503782 , -1.5795069 ,
  1.9800222 ,  0.91070676, -2.349828  , -0.20689778, -2.5422494 ,
  0.52098477]"
Day 0_A8-4-R.png,"[-0.2758541 ,  0.8354556 , -0.2757789 ,  0.7723981 ,  0.45418957,
  0.01071065, -0.20064911,  0.1139921 , -0.44996753, -0.22207183,
  0.3835761 ,  0.09380217, -0.5637465 , -0.04059092, -0.6391278 ,
  0.14223982]"
Day 14_Y8-2-R.png,"[ 1.2312064 ,  2.2201452 , -2.9456575 ,  3.4498355 ,  0.502729  ,
 -0.04900685, -1.3331879 , -1.5402069 , -1.2366824 ,  0.4266093 ,
  0.8108707 ,  1.4945112 , -2.5880713 ,  0.18206924, -2.4970417 ,
 -1.2360492 ]"
Day 10_Y8-3-L.png,"[ 1.1140616 ,  2.7938957 , -3.0054877 ,  3.6936433 ,  1.3038707 ,
  0.09227654, -1.5332344 , -1.4010754 , -2.3790379 , -0.35226902,
  1.5301573 ,  1.9882526 , -3.114206  ,  0.19009337, -3.2037635 ,
 -0.8330763 ]"
Day 4_A8-5-L.png,"[-1.314879  ,  0.28006858,  0.85777247, -0.751272  ,  0.6247343 ,
  0.1507176 ,  0.26059502,  0.7320252 , -0.23164393, -0.9336086 ,
  0.59335035, -0.5245862 ,  0.37595716, -0.11136286,  0.4746607 ,
  0.48606673]"
Day 3_Y8-3-L.png,"[-1.477538  , -1.0420502 ,  1.7454382 , -2.515107  ,  0.06342076,
  0.10012025,  0.76208603,  1.094719  ,  0.87618035, -0.88187414,
  0.13888206, -1.1111721 ,  1.4039118 , -0.03592202,  1.9331367 ,
  0.73826736]"
Day 8_Y8-3-R.png,"[-0.41069433,  2.6504219 , -1.3289171 ,  2.2907164 ,  2.1723166 ,
  0.23134749, -0.83523715, -0.50538695, -2.2984717 , -1.3501555 ,
  1.8641319 ,  0.92759323, -2.208329  , -0.14322779, -2.4056861 ,
  0.21486323]"
Day 7_A8-3-R.png,"[-0.69748086,  2.8149655 , -1.1890554 ,  1.998915  ,  2.2126744 ,
  0.19166134, -0.8518988 , -0.03518437, -2.7715018 , -1.7161824 ,
  2.1631966 ,  0.9766356 , -2.0598106 , -0.06885967, -2.3577979 ,
  0.5896957 ]"
Day 14_A8-3-R.png,"[ 0.27054986,  2.9278073 , -2.3247483 ,  2.9647532 ,  2.1561713 ,
  0.28952298, -1.2986044 , -0.96770805, -2.662679  , -1.1487993 ,
  2.048308  ,  1.6669837 , -2.9268641 ,  0.04378426, -2.9963303 ,
 -0.43344948]"
Day 9_A8-5-L.png,"[-0.9711774 ,  2.2474875 , -0.45552844,  1.3011974 ,  1.9128404 ,
  0.18816032, -0.5108614 ,  0.18131794, -2.2219293 , -1.5350627 ,
  1.8246022 ,  0.46619734, -1.3506355 , -0.1523397 , -1.6564713 ,
  0.7009399 ]"
Day 1_A8-3-L.png,"[-0.8757084 , -0.6236665 ,  1.3936338 , -1.0788386 , -0.59375983,
 -0.16615081,  0.55950165,  0.9017038 ,  1.049727  ,  0.29311678,
 -0.3766889 , -1.067589  ,  1.325083  , -0.11900662,  1.1716402 ,
  0.27832446]"
Day 12_A8-3-L.png,"[-0.44683996,  3.4375799 , -1.6360438 ,  2.9636855 ,  2.452303  ,
  0.20022959, -1.0861677 , -0.45715526, -3.0825872 , -1.6432747 ,
  2.306808  ,  1.1887013 , -2.6321123 , -0.18883938, -3.1043997 ,
  0.30897048]"
Day 8_Y8-1-R.png,"[-0.16502438,  2.7146392 , -1.5566456 ,  2.6453745 ,  2.0984142 ,
  0.23776117, -0.9747362 , -0.6397225 , -2.2804208 , -1.1610606 ,
  1.7899626 ,  1.0546554 , -2.348853  , -0.1330848 , -2.5066228 ,
 -0.14530647]"
